
Initial statistics: 11 variables; iteration 0; function evaluation 0; phase 1
Function value 4.5151026e+03; maximum gradient component mag -1.6318e+04
 34 -0.00090  8.60809e-03 | 35 -0.00100  9.63158e-03 | 36 -0.00112  1.07801e-02
 37 -0.00125  1.20700e-02 | 38 -0.00139  1.35194e-02 | 39 -0.00155  1.51485e-02
 40 -0.00173  1.69813e-02 | 41 -0.00192  1.90445e-02 | 42 -0.00214  2.13694e-02
 43 -0.00239  2.39931e-02 | 44 -0.00266  2.69580e-02 | 45 -0.00296  3.03115e-02
 46 -0.00330  3.41137e-02 | 47 -0.00367  3.84382e-02 | 48 -0.00409  4.33807e-02
 49 -0.00455  4.90671e-02 | 50 -0.00508  5.56673e-02 | 51 -0.00567  6.33988e-02
 52 -0.00634  7.23607e-02 | 53 -0.00709  8.27277e-02 | 54 -0.00793  9.46681e-02
 55 -0.00884  1.07742e-01 | 56 -0.00980  1.21183e-01 | 57 -0.01081  1.34750e-01
 58 -0.01184  1.47596e-01 | 59 -0.01286  1.58179e-01 | 60 -0.01387  1.66348e-01
 61 -0.01483  1.70645e-01 | 62 -0.01566  1.68735e-01 | 63 -0.01625  1.57554e-01
 64 -0.01646  1.33709e-01 | 65 -0.01612  9.30787e-02 | 66 -0.01506  3.17682e-02
 67 -0.01314 -5.30884e-02 | 68 -0.01034 -1.59425e-01 | 69 -0.00695 -2.74297e-01
 70 -0.00380 -3.73234e-01 | 71 -0.00220 -4.34672e-01 | 72 -0.00291 -4.49700e-01
 73 -0.00479 -4.23242e-01 | 74 -0.00520 -4.13412e-01 | 75 -0.00208 -4.90729e-01
 76  0.00357 -6.79971e-01 | 77  0.00944 -1.01214e+00 | 78  0.01567 -1.48675e+00
 79  0.01631 -1.95022e+00 | 80  0.01024 -2.14988e+00 | 81 -0.00651 -2.08665e+00
 82  0.17003 -4.82497e+00 | 83  0.14311 -5.91607e+00 | 84 -0.10758  1.69082e+00
 85 -0.13319  1.88983e+00 | 86 -0.09511  2.38942e+00 | 87 -0.00673  1.24095e+00
 88 -0.14530  2.51297e+00 | 89  0.07192 -7.67061e-01 | 90  0.12429 -8.64964e+00
 91 -0.01951 -1.68767e-01 | 92  0.05033 -1.04189e+00 | 93  0.11797 -5.11011e+00
 94  0.04000 -3.17486e+00 | 95 -0.01224 -2.66165e+00 | 96  0.07613 -1.20528e+01
 97  0.03585 -9.10670e+00 | 98 -0.05681 -1.75289e+00 | 99  0.06009 -6.71499e+00
100  0.00225 -9.42891e-01 |101 -0.03489  1.44348e+00 |102  0.02315  1.31347e+00
103  0.09881  1.28014e+00 |104 -0.02354  4.30712e+00 |105  0.00822  5.52277e+00
106 -0.00123  5.18905e+00 |107 -0.06031  4.42400e+00 |108 -0.10028  3.89747e+00
109 -0.04778  4.84686e+00 |110  0.02076  5.32295e+00 |111  0.05449  5.50806e+00
112  0.02929  4.81039e+00 |113 -0.04569  4.05259e+00 |114 -0.06146  3.88855e+00
115 -0.05308  3.69440e+00 |116  0.08086  3.11667e+00 |117 -0.12580  3.52832e+00
118  0.04515  3.97869e+00 |119 -0.13031  3.60664e+00 |120  0.16224  4.95490e+00
121 -0.10459  3.92734e+00 |122  0.07460  5.31874e+00 |123 -0.16355  3.63646e+00
124 -0.17254  3.39431e+00 |125  0.16214  3.22725e+00 |126  0.05122  3.20466e+00
127 -0.64055 -8.83884e-02 |128 -0.12795 -1.30903e+01 |129 -0.43350  4.40453e-02
130 -0.00058 -1.54583e-01 |131 -0.37188 -6.35503e-01 |132 -0.27577  1.67471e-01
133 -0.39247 -9.89773e-01 |134 -0.70590 -1.72325e-01 |135  0.28637 -1.56552e-01
136 -0.00001 -4.04000e-08 |137  0.05222 -8.28278e-01 |138 -0.52708 -3.40877e-03
139 -0.55257 -3.71293e-03 |140  0.06776  2.19620e+00 |141 -0.76640  3.90587e-03
142 -0.08744 -2.06362e+00 |143  0.00374  3.54974e-01 |144 -0.03615  2.92619e-01
145  0.21969 -3.06977e+01 |146  0.00025  3.03037e-07 |147 -0.02451  4.90887e+01
148  0.21356 -2.00045e+01 |149  0.00058  8.62185e-07 |150 -0.03575  2.79229e+01
151 -0.37131 -3.74938e-03 |152 -0.48696 -7.94610e-04 |153 -0.10269  1.28282e+00
154 -0.48739  1.94359e-03 |155  0.34846  1.48135e-01 |156 -0.53781  4.69538e-02
157  0.01253  8.26815e-01 |158 -0.12222  9.24470e-01 |159  0.02504 -1.16724e+00
160 -0.02682 -6.11807e-01 |161 -0.01610 -7.66249e-01 |162 -0.16970 -5.42339e+00
163 -0.01346  9.68166e+00 |164  0.12320 -2.02232e+01 |165 -0.04389  2.15971e+01
166  0.10751 -2.38505e-01 |167  0.10302  2.90612e-01 |168 -0.40924  5.79022e-02
169 -0.20617 -5.22831e-04 |170  0.11038 -6.66134e-01 |171  0.03778 -3.70952e+01
172  0.00569 -1.59795e-01 |173  0.11065 -3.81850e+00 |174  0.09533  9.34067e+01
175  0.08447 -2.22903e+00 |176 -0.05228  1.72013e+00 |177 -0.07360 -7.36026e+01
178 -0.09019  2.26656e+00 |179  0.01982  3.24305e-02 |180 -0.09340  6.59207e+00
181 -0.77553  2.97157e-02 |182 -0.14279  1.75948e-01 |183 -0.03413  1.16245e+01
184  0.09250 -1.39079e+00 |185  0.10517 -1.86841e+01 |186  0.11869 -8.59052e-02
187  0.02183 -1.58313e+00 |188 -0.01452  2.39639e+00 |
188 variables; iteration 60; function evaluation 64; phase 4
Function value 2.1575962e+03; maximum gradient component mag -1.2152e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.19764  2.76328e+00 |  2  0.14576  6.93654e+00 |  3 -0.09760  5.38133e+00
  4 -0.27949 -6.16281e-01 |  5 -0.62833 -2.07744e-01 |  6 -0.16298 -6.62856e+00
  7 -0.16501 -1.28889e+01 |  8  0.09268 -7.93577e+00 |  9 -0.38940 -6.23172e-01
 10 -0.56913 -1.12854e-01 | 11  0.01863 -1.21519e+02 | 12 -0.00006  1.82562e-03
 13 -0.00007  2.09816e-03 | 14 -0.00008  2.40846e-03 | 15 -0.00009  2.76071e-03
 16 -0.00010  3.15914e-03 | 17 -0.00012  3.60782e-03 | 18 -0.00013  4.11027e-03
 19 -0.00015  4.66897e-03 | 20 -0.00017  5.28477e-03 | 21 -0.00019  5.95706e-03
 22 -0.00022  6.68630e-03 | 23 -0.00024  7.47837e-03 | 24 -0.00027  8.34605e-03
 25 -0.00030  9.30497e-03 | 26 -0.00034  1.03690e-02 | 27 -0.00038  1.15533e-02
 28 -0.00042  1.28641e-02 | 29 -0.00047  1.43273e-02 | 30 -0.00052  1.59535e-02
 31 -0.00058  1.77606e-02 | 32 -0.00065  1.97684e-02 | 33 -0.00072  2.19981e-02
 34 -0.00081  2.44731e-02 | 35 -0.00090  2.72181e-02 | 36 -0.00100  3.02598e-02
 37 -0.00112  3.36278e-02 | 38 -0.00125  3.73526e-02 | 39 -0.00139  4.14652e-02
 40 -0.00155  4.59993e-02 | 41 -0.00174  5.09882e-02 | 42 -0.00194  5.64664e-02
 43 -0.00216  6.24685e-02 | 44 -0.00241  6.90245e-02 | 45 -0.00269  7.61556e-02
 46 -0.00301  8.38803e-02 | 47 -0.00336  9.22070e-02 | 48 -0.00375  1.01131e-01
 49 -0.00420  1.10620e-01 | 50 -0.00471  1.20592e-01 | 51 -0.00529  1.30858e-01
 52 -0.00595  1.40794e-01 | 53 -0.00671  1.49715e-01 | 54 -0.00758  1.56558e-01
 55 -0.00855  1.59670e-01 | 56 -0.00960  1.57255e-01 | 57 -0.01073  1.48209e-01
 58 -0.01192  1.31704e-01 | 59 -0.01312  1.07480e-01 | 60 -0.01433  7.58869e-02
 61 -0.01551  3.82997e-02 | 62 -0.01653 -2.02227e-03 | 63 -0.01725 -3.98950e-02
 64 -0.01749 -6.93290e-02 | 65 -0.01703 -8.54467e-02 | 66 -0.01568 -8.94077e-02
 67 -0.01334 -9.50548e-02 | 68 -0.01017 -1.32876e-01 | 69 -0.00666 -2.30715e-01
 70 -0.00367 -3.60498e-01 | 71 -0.00206 -4.29617e-01 | 72 -0.00238 -3.89989e-01
 73 -0.00406 -3.48513e-01 | 74 -0.00509 -4.74085e-01 | 75 -0.00299 -7.49135e-01
 76  0.00224 -9.93015e-01 | 77  0.00903 -1.09231e+00 | 78  0.01620 -1.21764e+00
 79  0.01763 -1.24176e+00 | 80  0.01176 -1.12072e+00 | 81 -0.00271 -7.36382e-01
 82  0.16892 -3.82612e+00 | 83  0.14494 -3.71569e+00 | 84 -0.10460  1.56447e+00
 85 -0.13295  7.42009e-01 | 86 -0.09398  1.68983e+00 | 87 -0.00608  6.90364e-01
 88 -0.14561  6.13831e-01 | 89  0.07208 -1.21699e+00 | 90  0.12489 -4.52241e+00
 91 -0.01924 -3.86862e-01 | 92  0.05017 -1.02478e+00 | 93  0.11795 -3.07139e+00
 94  0.03927 -2.59125e+00 | 95 -0.01124  1.72848e-02 | 96  0.07596 -5.91247e+00
 97  0.03569 -5.34863e+00 | 98 -0.05632 -7.69964e-01 | 99  0.05998 -3.67819e+00
100  0.00225 -7.71653e-01 |101 -0.03555 -1.22475e-01 |102  0.02267 -1.76512e-01
103  0.09930  1.94087e+00 |104 -0.02379  2.52144e+00 |105  0.00813  3.39138e+00
106 -0.00164  2.85335e+00 |107 -0.06091  2.23210e+00 |108 -0.09984  2.07413e+00
109 -0.04850  2.07382e+00 |110  0.02022  2.16414e+00 |111  0.05436  3.39561e+00
112  0.02951  3.29868e+00 |113 -0.04610  1.78583e+00 |114 -0.06179  1.42661e+00
115 -0.05310  1.81512e+00 |116  0.08121  2.81753e+00 |117 -0.12615  1.68333e+00
118  0.04510  1.72101e+00 |119 -0.13045  1.65837e+00 |120  0.16232  2.98228e+00
121 -0.10577  1.40028e+00 |122  0.07420  3.08243e+00 |123 -0.16430  1.64443e+00
124 -0.17351  1.24478e+00 |125  0.16125 -2.64610e-01 |126  0.05134  1.65730e+00
127 -0.63836  1.71703e-01 |128 -0.12810 -5.87321e+00 |129 -0.43413  3.21054e-02
130  0.00252 -9.15458e-02 |131 -0.37459 -3.16866e-01 |132 -0.27296  4.13847e-01
133 -0.37450 -4.25949e-02 |134 -0.64000  1.65002e-01 |135  0.28140 -3.95968e-01
136 -0.00001 -4.41892e-08 |137  0.05059 -1.61385e+00 |138 -0.52499 -3.38755e-03
139 -0.55030 -3.69161e-03 |140  0.07005  6.33244e+00 |141 -0.76637  8.34669e-04
142 -0.08588 -4.79727e+00 |143 -0.02955  5.02608e-01 |144 -0.01720  1.89748e+00
145  0.21968 -1.40607e+01 |146  0.00025  3.32436e-07 |147 -0.02482  2.16505e+01
148  0.21364 -9.26120e+00 |149  0.00058  9.36068e-07 |150 -0.03627  1.22693e+01
151 -0.36903 -3.74315e-03 |152 -0.48647 -6.97044e-04 |153 -0.10261  4.91208e-01
154 -0.48812 -9.76802e-02 |155  0.34896  1.64559e-01 |156 -0.53816  1.09945e-01
157  0.01263  3.71554e-01 |158 -0.12196  1.13938e+00 |159  0.02522 -4.90940e-01
160 -0.02104  1.22450e-02 |161 -0.01547  3.77156e-01 |162 -0.17002 -1.75431e+00
163 -0.01361  3.37620e+00 |164  0.12386 -6.98859e+00 |165 -0.04362  8.38169e+00
166  0.11394  8.76644e-02 |167  0.10426  8.46955e-01 |168 -0.47301 -5.56985e-02
169 -0.17928  1.27680e-01 |170  0.11008 -7.64532e-01 |171  0.04040 -2.01785e+01
172  0.00575 -2.62704e-01 |173  0.11009 -4.11825e+00 |174  0.09458  3.35019e+01
175  0.07892 -1.09456e+00 |176 -0.05274  5.96858e-01 |177 -0.07348 -2.69814e+01
178 -0.09460  8.89486e-01 |179  0.01995 -7.40068e-01 |180 -0.09387  1.94077e+00
181 -0.77770 -4.09533e-03 |182 -0.14225 -1.78653e-01 |183 -0.03463  3.12992e+00
184  0.11069  6.18693e-02 |185  0.10557 -9.01289e+00 |186  0.11875  1.96301e-02
187  0.02287 -4.88950e-01 |188 -0.01412  1.10739e+00 |
188 variables; iteration 80; function evaluation 84; phase 4
Function value 2.1575313e+03; maximum gradient component mag -5.5901e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.19786 -1.00791e+00 |  2  0.14497 -3.29106e+00 |  3 -0.09731 -2.45733e+00
  4 -0.27974 -1.86013e+00 |  5 -0.62791 -4.34172e-01 |  6 -0.16310 -1.12505e+00
  7 -0.16500 -2.70361e+00 |  8  0.09309 -1.45171e+00 |  9 -0.38881  7.48402e-01
 10 -0.56938 -1.69019e-01 | 11  0.01879 -5.59009e+01 | 12 -0.00007 -3.01150e-04
 13 -0.00008 -3.45242e-04 | 14 -0.00010 -3.95260e-04 | 15 -0.00011 -4.51816e-04
 16 -0.00013 -5.15518e-04 | 17 -0.00014 -5.86932e-04 | 18 -0.00016 -6.66527e-04
 19 -0.00019 -7.54592e-04 | 20 -0.00021 -8.51155e-04 | 21 -0.00024 -9.56026e-04
 22 -0.00027 -1.06917e-03 | 23 -0.00030 -1.19139e-03 | 24 -0.00033 -1.32445e-03
 25 -0.00037 -1.47047e-03 | 26 -0.00042 -1.63121e-03 | 27 -0.00046 -1.80851e-03
 28 -0.00052 -2.00086e-03 | 29 -0.00058 -2.21481e-03 | 30 -0.00064 -2.44962e-03
 31 -0.00072 -2.70685e-03 | 32 -0.00080 -2.98811e-03 | 33 -0.00089 -3.29487e-03
 34 -0.00099 -3.62848e-03 | 35 -0.00111 -3.98989e-03 | 36 -0.00123 -4.37973e-03
 37 -0.00137 -4.79828e-03 | 38 -0.00153 -5.24489e-03 | 39 -0.00171 -5.71776e-03
 40 -0.00190 -6.21399e-03 | 41 -0.00212 -6.72899e-03 | 42 -0.00236 -7.25637e-03
 43 -0.00263 -7.78681e-03 | 44 -0.00293 -8.30861e-03 | 45 -0.00326 -8.80727e-03
 46 -0.00362 -9.26575e-03 | 47 -0.00403 -9.66637e-03 | 48 -0.00449 -9.99403e-03
 49 -0.00500 -1.02425e-02 | 50 -0.00557 -1.04237e-02 | 51 -0.00622 -1.05854e-02
 52 -0.00695 -1.08839e-02 | 53 -0.00778 -1.15466e-02 | 54 -0.00870 -1.29750e-02
 55 -0.00971 -1.57765e-02 | 56 -0.01079 -2.06370e-02 | 57 -0.01192 -2.81208e-02
 58 -0.01309 -3.86064e-02 | 59 -0.01425 -5.20799e-02 | 60 -0.01541 -6.84082e-02
 61 -0.01650 -8.66976e-02 | 62 -0.01743 -1.05121e-01 | 63 -0.01807 -1.21013e-01
 64 -0.01825 -1.31516e-01 | 65 -0.01776 -1.34219e-01 | 66 -0.01642 -1.29098e-01
 67 -0.01408 -1.21457e-01 | 68 -0.01080 -1.23693e-01 | 69 -0.00698 -1.44309e-01
 70 -0.00351 -1.70578e-01 | 71 -0.00176 -1.91492e-01 | 72 -0.00262 -2.13791e-01
 73 -0.00491 -2.41106e-01 | 74 -0.00588 -2.99853e-01 | 75 -0.00304 -3.56249e-01
 76  0.00300 -3.39150e-01 | 77  0.00972 -3.00305e-01 | 78  0.01689 -2.86580e-01
 79  0.01811 -3.24180e-01 | 80  0.01182 -4.10271e-01 | 81 -0.00583 -6.60849e-01
 82  0.16886 -1.78173e+00 | 83  0.14527 -1.88055e+00 | 84 -0.10777 -2.52069e-01
 85 -0.13215 -4.69260e-02 | 86 -0.09498 -1.78196e-01 | 87 -0.00691 -1.63210e+00
 88 -0.14369  6.36069e-01 | 89  0.07172 -5.23776e-01 | 90  0.12458 -2.34840e+00
 91 -0.01955 -6.54933e-01 | 92  0.04999 -5.60507e-01 | 93  0.11729 -2.28964e+00
 94  0.03981 -1.25831e+00 | 95 -0.01322 -1.67555e+00 | 96  0.07625 -1.40074e+00
 97  0.03596 -1.09359e+00 | 98 -0.05637  1.12456e-01 | 99  0.06010 -1.14192e+00
100  0.00150 -8.60471e-01 |101 -0.03473  2.76749e-01 |102  0.02308  2.82736e-01
103  0.09956  1.34112e+00 |104 -0.02364  7.35951e-01 |105  0.00800  9.24640e-01
106 -0.00095  1.60192e+00 |107 -0.06102  7.35896e-01 |108 -0.09993  7.17987e-01
109 -0.04854  1.14269e+00 |110  0.02151  2.46604e+00 |111  0.05432  1.15736e+00
112  0.02878 -4.83795e-01 |113 -0.04576 -1.00016e-02 |114 -0.06170  4.79276e-02
115 -0.05310  3.54020e-01 |116  0.08109  6.24875e-01 |117 -0.12610  5.00232e-01
118  0.04507  3.63809e-01 |119 -0.13078  2.84823e-01 |120  0.16203  5.62096e-01
121 -0.10426  1.24984e+00 |122  0.07419  1.71845e+00 |123 -0.16418  5.46844e-01
124 -0.17243  7.41201e-01 |125  0.16131  6.76014e-02 |126  0.05110  6.51087e-01
127 -0.63857  1.07264e-01 |128 -0.12779 -5.07749e-01 |129 -0.43469 -5.31894e-02
130  0.00437 -3.54980e-02 |131 -0.37323  4.42546e-02 |132 -0.27656  1.11805e-01
133 -0.38250  1.96587e-02 |134 -0.67182  4.20027e-02 |135  0.29168  2.22923e-01
136 -0.00001 -4.49961e-08 |137  0.05434  4.28960e-01 |138 -0.52288 -3.36130e-03
139 -0.54800 -3.66661e-03 |140  0.06849 -3.21816e-01 |141 -0.76629  1.68617e-04
142 -0.08628  3.69241e-01 |143 -0.00407 -1.29410e-01 |144 -0.03369 -3.40934e-01
145  0.21869 -4.59063e+00 |146  0.00025  3.30361e-07 |147 -0.02551  2.59308e+00
148  0.21453 -4.05744e-01 |149  0.00058  9.31728e-07 |150 -0.03603  1.77222e+00
151 -0.36671 -3.74171e-03 |152 -0.48602 -5.95226e-04 |153 -0.10286  2.06647e-01
154 -0.48644  8.76419e-02 |155  0.34805  3.26415e-02 |156 -0.53780 -2.77169e-02
157  0.01234 -6.23224e-02 |158 -0.12228 -7.10633e-02 |159  0.02478 -9.21776e-01
160 -0.02264  8.56928e-02 |161 -0.01664 -2.19824e-02 |162 -0.16962  2.16683e-01
163 -0.01413 -8.80748e-01 |164  0.12263 -1.74340e+00 |165 -0.04513 -2.01192e-01
166  0.11334  5.79665e-02 |167  0.09786  1.89129e-01 |168 -0.48605 -6.93846e-02
169 -0.17816  6.95271e-02 |170  0.11050  9.69894e-01 |171  0.04183 -8.70909e+00
172  0.00559 -6.10031e-01 |173  0.11251  8.27887e-01 |174  0.09422 -1.88834e+00
175  0.08014 -5.13469e-01 |176 -0.05038  3.18559e+00 |177 -0.07327  2.40006e+00
178 -0.09388  4.05460e-01 |179  0.01723  1.48387e+00 |180 -0.09383 -6.99748e-01
181 -0.77849 -1.52189e-03 |182 -0.13859  5.59689e-01 |183 -0.03532 -2.81066e+00
184  0.10517 -1.15959e-02 |185  0.10583 -2.70078e+00 |186  0.11868 -7.86430e-02
187  0.02172 -9.63914e-02 |188 -0.01491  1.94691e-01 |
Maximum number of function evaluations exceeded

 - final statistics:
188 variables; iteration 97; function evaluation 100
Function value 2.1575e+03; maximum gradient component mag -1.7754e+01
Exit code = 3;  converg criter 1.0000e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.19827 -6.25602e-01 |  2  0.14497 -1.84664e+00 |  3 -0.09730 -1.49314e+00
  4 -0.27832 -3.42351e-01 |  5 -0.62828 -2.58004e-01 |  6 -0.16274  2.24561e-01
  7 -0.16485 -5.50327e-02 |  8  0.09270 -1.77487e-01 |  9 -0.38965 -1.14737e-02
 10 -0.56939 -2.52121e-02 | 11  0.01885 -1.77540e+01 | 12 -0.00007  2.01067e-04
 13 -0.00008  2.31451e-04 | 14 -0.00009  2.66122e-04 | 15 -0.00011  3.05574e-04
 16 -0.00012  3.50312e-04 | 17 -0.00014  4.00827e-04 | 18 -0.00016  4.57556e-04
 19 -0.00018  5.20822e-04 | 20 -0.00021  5.90761e-04 | 21 -0.00023  6.67348e-04
 22 -0.00026  7.50678e-04 | 23 -0.00029  8.41499e-04 | 24 -0.00033  9.41382e-04
 25 -0.00037  1.05224e-03 | 26 -0.00041  1.17584e-03 | 27 -0.00045  1.31412e-03
 28 -0.00051  1.46862e-03 | 29 -0.00056  1.64165e-03 | 30 -0.00063  1.83529e-03
 31 -0.00070  2.05201e-03 | 32 -0.00078  2.29462e-03 | 33 -0.00087  2.56622e-03
 34 -0.00097  2.87021e-03 | 35 -0.00108  3.21020e-03 | 36 -0.00121  3.59010e-03
 37 -0.00135  4.01406e-03 | 38 -0.00150  4.48608e-03 | 39 -0.00168  5.00968e-03
 40 -0.00187  5.58751e-03 | 41 -0.00208  6.22048e-03 | 42 -0.00232  6.90661e-03
 43 -0.00259  7.63921e-03 | 44 -0.00288  8.40286e-03 | 45 -0.00321  9.16903e-03
 46 -0.00358  9.89079e-03 | 47 -0.00399  1.04932e-02 | 48 -0.00445  1.08600e-02
 49 -0.00497  1.08153e-02 | 50 -0.00555  1.01017e-02 | 51 -0.00622  8.36468e-03
 52 -0.00698  5.16359e-03 | 53 -0.00784  6.27053e-05 | 54 -0.00881 -7.28941e-03
 55 -0.00988 -1.67702e-02 | 56 -0.01100 -2.75748e-02 | 57 -0.01217 -3.85023e-02
 58 -0.01335 -4.77402e-02 | 59 -0.01448 -5.33611e-02 | 60 -0.01558 -5.40228e-02
 61 -0.01657 -4.92508e-02 | 62 -0.01739 -4.08907e-02 | 63 -0.01794 -3.38282e-02
 64 -0.01809 -3.46385e-02 | 65 -0.01769 -4.82828e-02 | 66 -0.01653 -7.17075e-02
 67 -0.01438 -9.05405e-02 | 68 -0.01115 -9.24017e-02 | 69 -0.00729 -9.63171e-02
 70 -0.00389 -1.23673e-01 | 71 -0.00221 -1.47945e-01 | 72 -0.00302 -1.55830e-01
 73 -0.00526 -1.71442e-01 | 74 -0.00619 -2.17247e-01 | 75 -0.00341 -2.75659e-01
 76  0.00255 -2.57391e-01 | 77  0.00961 -1.46837e-01 | 78  0.01679 -1.14382e-01
 79  0.01764 -1.83538e-01 | 80  0.01130 -2.19870e-01 | 81 -0.00532 -2.30051e-01
 82  0.16881 -6.49798e-01 | 83  0.14506 -6.82576e-01 | 84 -0.10701 -1.15646e-01
 85 -0.13208 -4.45871e-02 | 86 -0.09485  1.60633e-01 | 87 -0.00672 -4.88624e-01
 88 -0.14417  2.69975e-01 | 89  0.07153 -3.06916e-01 | 90  0.12454 -6.21971e-01
 91 -0.01949 -1.86619e-01 | 92  0.04963 -3.47601e-01 | 93  0.11716 -7.82678e-01
 94  0.03945 -4.39769e-01 | 95 -0.01280 -4.05337e-01 | 96  0.07584 -3.68982e-01
 97  0.03592 -2.43898e-01 | 98 -0.05714 -2.85952e-01 | 99  0.05984 -3.32969e-01
100  0.00192 -8.86862e-02 |101 -0.03551 -2.12978e-01 |102  0.02326  1.42576e-01
103  0.09939  4.17061e-01 |104 -0.02375 -2.93234e-02 |105  0.00810  2.72188e-01
106 -0.00125  4.96739e-01 |107 -0.06133 -1.46615e-01 |108 -0.09991  9.14120e-02
109 -0.04821  3.39221e-01 |110  0.02089  5.78685e-01 |111  0.05424  1.54868e-01
112  0.02932  6.42245e-02 |113 -0.04589 -3.79263e-02 |114 -0.06129  1.18007e-01
115 -0.05308  3.98944e-02 |116  0.08116  1.87539e-01 |117 -0.12563  2.37017e-01
118  0.04509  6.94280e-02 |119 -0.12903  5.52070e-01 |120  0.16213  8.20991e-02
121 -0.10449  5.41428e-01 |122  0.07412  3.15719e-01 |123 -0.16391  1.67423e-01
124 -0.17276  4.84254e-02 |125  0.16166  5.54422e-02 |126  0.05086 -3.48302e-02
127 -0.63913 -1.02194e-01 |128 -0.12766  1.88980e-01 |129 -0.43455  5.42729e-03
130  0.00945  6.64845e-02 |131 -0.37264 -1.17151e-01 |132 -0.27835 -4.77979e-02
133 -0.38353  4.09954e-02 |134 -0.67951  3.86157e-04 |135  0.28800 -1.03079e-01
136 -0.00001 -4.54633e-08 |137  0.05292  1.44592e-01 |138 -0.51965 -3.32951e-03
139 -0.54448 -3.63858e-03 |140  0.06860  5.92610e-02 |141 -0.76614 -1.90390e-04
142 -0.08626  8.47264e-02 |143 -0.00783  2.53545e-02 |144 -0.03055  5.13367e-02
145  0.21911 -5.10855e-01 |146  0.00025  3.39266e-07 |147 -0.02528 -3.06337e-01
148  0.21418  2.60972e-01 |149  0.00058  9.54843e-07 |150 -0.03636 -2.14285e-01
151 -0.36312 -3.76693e-03 |152 -0.48546 -4.50565e-04 |153 -0.10290  3.13351e-03
154 -0.48591  1.42132e-01 |155  0.34795 -7.78351e-02 |156 -0.53834 -1.75818e-01
157  0.01294  1.95532e-01 |158 -0.12221 -2.92323e-02 |159  0.02494 -2.56271e-01
160 -0.02228  1.12240e-01 |161 -0.01639  1.66863e-01 |162 -0.16972  1.86439e-01
163 -0.01405 -5.76506e-01 |164  0.12333 -5.11247e-01 |165 -0.04454  1.94136e-01
166  0.10949  2.43020e-02 |167  0.09836 -3.91971e-02 |168 -0.43658  4.72372e-02
169 -0.19588 -3.34504e-02 |170  0.11015  5.33453e-02 |171  0.04260 -2.65064e+00
172  0.00557 -2.17855e-01 |173  0.11165  1.66578e-01 |174  0.09392 -3.52668e+00
175  0.08052 -1.22219e-01 |176 -0.05135  4.30408e-01 |177 -0.07350  2.86097e+00
178 -0.09387 -1.56202e-02 |179  0.01746  3.23105e-01 |180 -0.09346 -2.61738e-01
181 -0.77788 -2.59055e-05 |182 -0.13883  1.36742e-01 |183 -0.03484 -8.73863e-01
184  0.10331 -6.43973e-02 |185  0.10583 -5.97932e-01 |186  0.11883  1.31075e-01
187  0.02156  4.84108e-02 |188 -0.01504 -4.03320e-02 |

Initial statistics: 191 variables; iteration 0; function evaluation 0; phase 5
Function value 2.1575167e+03; maximum gradient component mag 4.1696e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.04658  4.16956e+01 |  2 -0.19827 -6.25602e-01 |  3  0.14497 -1.84664e+00
  4 -0.09730 -1.49314e+00 |  5 -0.27832 -3.42351e-01 |  6 -0.62828 -2.58004e-01
  7 -0.00058 -2.59953e+01 |  8 -0.16274  2.24561e-01 |  9 -0.16485 -5.50327e-02
 10  0.09270 -1.77487e-01 | 11 -0.38965 -1.14737e-02 | 12 -0.56939 -2.52121e-02
 13  0.01885 -1.77540e+01 | 14 -0.00007  2.01067e-04 | 15 -0.00008  2.31451e-04
 16 -0.00009  2.66122e-04 | 17 -0.00011  3.05574e-04 | 18 -0.00012  3.50312e-04
 19 -0.00014  4.00827e-04 | 20 -0.00016  4.57556e-04 | 21 -0.00018  5.20822e-04
 22 -0.00021  5.90761e-04 | 23 -0.00023  6.67348e-04 | 24 -0.00026  7.50678e-04
 25 -0.00029  8.41499e-04 | 26 -0.00033  9.41382e-04 | 27 -0.00037  1.05224e-03
 28 -0.00041  1.17584e-03 | 29 -0.00045  1.31412e-03 | 30 -0.00051  1.46862e-03
 31 -0.00056  1.64165e-03 | 32 -0.00063  1.83529e-03 | 33 -0.00070  2.05201e-03
 34 -0.00078  2.29462e-03 | 35 -0.00087  2.56622e-03 | 36 -0.00097  2.87021e-03
 37 -0.00108  3.21020e-03 | 38 -0.00121  3.59010e-03 | 39 -0.00135  4.01406e-03
 40 -0.00150  4.48608e-03 | 41 -0.00168  5.00968e-03 | 42 -0.00187  5.58751e-03
 43 -0.00208  6.22048e-03 | 44 -0.00232  6.90661e-03 | 45 -0.00259  7.63921e-03
 46 -0.00288  8.40286e-03 | 47 -0.00321  9.16903e-03 | 48 -0.00358  9.89079e-03
 49 -0.00399  1.04932e-02 | 50 -0.00445  1.08600e-02 | 51 -0.00497  1.08153e-02
 52 -0.00555  1.01017e-02 | 53 -0.00622  8.36468e-03 | 54 -0.00698  5.16359e-03
 55 -0.00784  6.27053e-05 | 56 -0.00881 -7.28941e-03 | 57 -0.00988 -1.67702e-02
